"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,4.068074,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2005","2005","USD","US Dollar","6","Millions",,,297028.07,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2006","2006","USD","US Dollar","6","Millions",,,330003.491,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2007","2007","USD","US Dollar","6","Millions",,,424223.166,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2008","2008","USD","US Dollar","6","Millions",,,501371.052,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2009","2009","USD","US Dollar","6","Millions",,,584540.381,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2010","2010","USD","US Dollar","6","Millions",,,615476.079,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2011","2011","USD","US Dollar","6","Millions",,,801681.838,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2012","2012","USD","US Dollar","6","Millions",,,946815.594,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2013","2013","USD","US Dollar","6","Millions",,,968878.365,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2014","2014","USD","US Dollar","6","Millions",,,958211.195,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2015","2015","USD","US Dollar","6","Millions",,,934253.754,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2016","2016","USD","US Dollar","6","Millions",,,904181.622,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2017","2017","USD","US Dollar","6","Millions",,,979121.551,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2018","2018","USD","US Dollar","6","Millions",,,1068169.819,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2019","2019","USD","US Dollar","6","Millions",,,1094586.14,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2020","2020","USD","US Dollar","6","Millions",,,1095984.731,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2021","2021","USD","US Dollar","6","Millions",,,1098272.23,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2022","2022","USD","US Dollar","6","Millions",,,1249492.225,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2005","2005","USD","US Dollar","6","Millions",,,1502319.34,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2006","2006","USD","US Dollar","6","Millions",,,1634662.797,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2007","2007","USD","US Dollar","6","Millions",,,1792021.75,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2008","2008","USD","US Dollar","6","Millions",,,1951130.897,"E","Estimated value"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2009","2009","USD","US Dollar","6","Millions",,,2082049.428,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2010","2010","USD","US Dollar","6","Millions",,,2182845.007,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2011","2011","USD","US Dollar","6","Millions",,,2184131.712,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2012","2012","USD","US Dollar","6","Millions",,,2363952.405,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2013","2013","USD","US Dollar","6","Millions",,,2547556.185,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2014","2014","USD","US Dollar","6","Millions",,,2661962.489,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2015","2015","USD","US Dollar","6","Millions",,,2750121.041,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2016","2016","USD","US Dollar","6","Millions",,,2780967.451,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2017","2017","USD","US Dollar","6","Millions",,,2884057.023,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2018","2018","USD","US Dollar","6","Millions",,,3043876.023,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2019","2019","USD","US Dollar","6","Millions",,,3273025.399,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2020","2020","USD","US Dollar","6","Millions",,,3262756.528,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2021","2021","USD","US Dollar","6","Millions",,,3425559.527,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2022","2022","USD","US Dollar","6","Millions",,,3756889.689,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",1368459.078,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",1422677.264,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",1509031.958,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",1585904.979,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",1583909.718,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",1703150.041,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",1770840.429,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",1804861.39,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",1859094.274,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",1868463.287,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1802212,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1743173.032,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1766232.929,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1743572.078,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",1764857.22,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",1091396.374,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",1211500.795,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",1367781.405,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",1563646.933,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",1675892.827,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",1953851.277,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",2200498.259,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",2420920.066,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",2680803.076,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",2905728.069,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",3014754.849,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",3152294.601,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",3311259.181,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",3521767.542,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",3715345.21,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2005","2005","USD","US Dollar","0","Units",,,4819.873086,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2006","2006","USD","US Dollar","0","Units",,,5921.186573,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2007","2007","USD","US Dollar","0","Units",,,7390.642522,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2008","2008","USD","US Dollar","0","Units",,,8878.346481,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2009","2009","USD","US Dollar","0","Units",,,8638.141023,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2010","2010","USD","US Dollar","0","Units",,,11333.728662,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2011","2011","USD","US Dollar","0","Units",,,13306.749471,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2012","2012","USD","US Dollar","0","Units",,,12430.875699,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2013","2013","USD","US Dollar","0","Units",,,12363.837913,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2014","2014","USD","US Dollar","0","Units",,,12175.657872,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2015","2015","USD","US Dollar","0","Units",,,8857.136995,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2016","2016","USD","US Dollar","0","Units",,,8752.79362,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2017","2017","USD","US Dollar","0","Units",,,9978.082121,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2018","2018","USD","US Dollar","0","Units",,,9194.151552,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2019","2019","USD","US Dollar","0","Units",,,8914.174577,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",12374.481321,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",12722.364924,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",13353.491461,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",13888.858723,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",13729.736741,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",14618.673258,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",15067.243137,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",15224.202789,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",15549.214299,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",15494.837604,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",14816.290598,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",14213.504074,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",14286.755482,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",13989.126417,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",14048.574161,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",652433.694,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",724231.78,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",817655.891,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",934743.754,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",1001844.035,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",1168006.817,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",1315451.692,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",1447219.23,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",1602576.566,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",1737036.096,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1802212,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1884432.878,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1979461.458,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",2105302.766,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",2221022.954,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2005","2005","USD","US Dollar","6","Millions",,,2046338.703,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2006","2006","USD","US Dollar","6","Millions",,,2193057.5,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2007","2007","USD","US Dollar","6","Millions",,,2389038.767,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2008","2008","USD","US Dollar","6","Millions",,,2558895.378,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2009","2009","USD","US Dollar","6","Millions",,,2572056.669,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2010","2010","USD","US Dollar","6","Millions",,,2798924.733,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2011","2011","USD","US Dollar","6","Millions",,,2970630.763,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2012","2012","USD","US Dollar","6","Millions",,,2998534.425,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2013","2013","USD","US Dollar","6","Millions",,,3133893.65,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2014","2014","USD","US Dollar","6","Millions",,,3187155.079,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,3014754.849,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,2939094.21,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,3018705.989,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,3145953.19,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,3241317.4,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2005","2005","BRL","Brazilian Real","6","Millions","2010","2010",3122227.915,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2006","2006","BRL","Brazilian Real","6","Millions","2010","2010",3245930.215,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2007","2007","BRL","Brazilian Real","6","Millions","2010","2010",3442954.035,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2008","2008","BRL","Brazilian Real","6","Millions","2010","2010",3618344.806,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2009","2009","BRL","Brazilian Real","6","Millions","2010","2010",3613792.489,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2010","2010","BRL","Brazilian Real","6","Millions","2010","2010",3885847,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2011","2011","BRL","Brazilian Real","6","Millions","2010","2010",4040287,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2012","2012","BRL","Brazilian Real","6","Millions","2010","2010",4117908.024,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2013","2013","BRL","Brazilian Real","6","Millions","2010","2010",4241643.857,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2014","2014","BRL","Brazilian Real","6","Millions","2010","2010",4263019.865,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2015","2015","BRL","Brazilian Real","6","Millions","2010","2010",4111863.267,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2016","2016","BRL","Brazilian Real","6","Millions","2010","2010",3977162.043,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2017","2017","BRL","Brazilian Real","6","Millions","2010","2010",4029774.689,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2018","2018","BRL","Brazilian Real","6","Millions","2010","2010",3978072.494,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2019","2019","BRL","Brazilian Real","6","Millions","2010","2010",4026635.92,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2005","2005","USD","US Dollar","6","Millions",,,891633.831,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2006","2006","USD","US Dollar","6","Millions",,,1107626.693,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2007","2007","USD","US Dollar","6","Millions",,,1397114.262,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2008","2008","USD","US Dollar","6","Millions",,,1695855.394,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2009","2009","USD","US Dollar","6","Millions",,,1666996.272,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2010","2010","USD","US Dollar","6","Millions",,,2208838.109,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2011","2011","USD","US Dollar","6","Millions",,,2616156.607,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2012","2012","USD","US Dollar","6","Millions",,,2465228.294,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2013","2013","USD","US Dollar","6","Millions",,,2472819.362,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2014","2014","USD","US Dollar","6","Millions",,,2456043.766,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2015","2015","USD","US Dollar","6","Millions",,,1802212,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2016","2016","USD","US Dollar","6","Millions",,,1795693.266,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2017","2017","USD","US Dollar","6","Millions",,,2063514.689,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2018","2018","USD","US Dollar","6","Millions",,,1916933.708,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","CXC","Current prices, current exchange rates","2019","2019","USD","US Dollar","6","Millions",,,1873288.159,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,11061.81988,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,11723.717658,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,12637.85789,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,13396.637385,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,13328.037139,,
